"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1894892789881807014","Wed Feb 26 23:57:47 +0000 2025","2","@ramaArsy1 Negara di rugikan 193 T coba berapa T rakyat di rugikan ? Ada yg memikirkan nasib rakyat ? Wakil rakyat mana suaramu yg garang saat mau mencalonkan diri jadi wakil rakyat? Rakyatmu menjerit eeh enak2 ngibrit #KaburAjaDulu asuuudahlah","1894899694062707073","","ramaArsy1","in","Tangerang, Indonesia","0","1","0","https://x.com/babyto332/status/1894899694062707073","1743137844133285888","babyto332"
"1894897389678534894","Wed Feb 26 23:48:37 +0000 2025","0","Pagi2 buka fb. Nemu ini hahahah 10 tahun lalu udah selalu mikir untuk #KaburAjaDulu @andori https://t.co/addXApaWvr","1894897389678534894","https://pbs.twimg.com/media/GkwHIjjWMAAiT-S.jpg","","in","Hogwarts - INDONESIA","0","0","0","https://x.com/mynameistamaraa/status/1894897389678534894","348886454","mynameistamaraa"
"1894897250205376861","Wed Feb 26 23:48:04 +0000 2025","1","wanjay apa gue ngikutin carmen juga ya biar bisa #KaburAjaDulu kek mentari-nim sama carmennya sendiri","1894897250205376861","","","in","젱양 | 닠선 | 훈승 | HOMOPHOBIC DNI","0","0","0","https://x.com/shjayine/status/1894897250205376861","1535618217762488321","shjayine"
"1894582373016375502","Wed Feb 26 23:47:12 +0000 2025","1","@afrkml Mereka udah terbelenggu sekiranya kita sebagai rakyat dan sesama manusia sudah mengingatkan. Kalo bebal yasudah memang pilihannya masuk neraka jalur korupsi #KaburAjaDulu","1894897032571297908","","afrkml","in","spaceship ","0","0","0","https://x.com/maunaikpangkat/status/1894897032571297908","574235012","maunaikpangkat"
"1894895620814745820","Wed Feb 26 23:41:36 +0000 2025","0","Gerakan #KaburAjaDulu bisa bikint talent pool berkurang kualitasnya intervensi halus dari media untuk menginfokan tinggal di LN juga tidak mudah merupakan upaya menjaga kualitas talent pool. ","1894895620814745820","","","in","Jakarta","0","0","0","https://x.com/_gil4ngputr4_/status/1894895620814745820","49519590","_gil4ngputr4_"
"1894894791068131370","Wed Feb 26 23:38:18 +0000 2025","0","Melihat apa yang terjadi sekarang ini di indonesia pada pemeritahannya cuma bisa bilang La haula wala quwwata illa billah Ya Allah tolong selamatkan keluargaku bisa jadi warga negara saudi atau minimal warga negara jepang deh #KaburAjaDulu","1894894791068131370","","","in","Jakarta selatan","0","0","0","https://x.com/Savianisaa/status/1894894791068131370","379529180","Savianisaa"
"1894893488921354402","Wed Feb 26 23:33:07 +0000 2025","0","Untuk yang mau #KaburAjaDulu https://t.co/6mVIpZqYEY","1894893488921354402","","","in","Jakarta","0","0","0","https://x.com/kura2giok/status/1894893488921354402","58405028","kura2giok"
"1894756329513951482","Wed Feb 26 23:25:45 +0000 2025","0","@doianmakanpedes Di indo udah ga ada yang ada di jepang yuuu #KaburAjaDulu","1894891633919090914","","doianmakanpedes","in","Malang, Jawa Timur","0","1","0","https://x.com/ramarachm/status/1894891633919090914","1603979631891054592","ramarachm"
"1894890625532895356","Wed Feb 26 23:21:45 +0000 2025","0","Sudah 7 tahun tinggal di Korea baru akhiran ini berasa ga sia2 gw ambil keputusan pindah ya saat itu . #KaburAjaDulu","1894890625532895356","","","in","Indonesia","0","0","0","https://x.com/DwiAstini/status/1894890625532895356","195027061","DwiAstini"
"1894890301879394564","Wed Feb 26 23:20:27 +0000 2025","0","Sekarang logikanya gini. Pemerintah saja lebih pilih bekerjasama dengan negara asing lebih pilih pekerja asing. Lalu kenapa kita bekerja di negara asing dibilang tidak berjiwa nasionalisme? #KaburAjaDulu","1894890301879394564","","","in","Merauke","0","0","0","https://x.com/rafinurhayadi/status/1894890301879394564","2793574470","rafinurhayadi"
"1894889118271946891","Wed Feb 26 23:15:45 +0000 2025","0","Entah mu jadi apa negara Indonesia ini gak heran org pengen #KaburAjaDulu *smg ada jalan nya :)","1894889118271946891","","","in","Plat D ","0","0","0","https://x.com/youdhi1201/status/1894889118271946891","79427842","youdhi1201"
"1894888118861603302","Wed Feb 26 23:11:47 +0000 2025","58","PT SRITEX AKHIRNYA MEM PHK KARYAWANNYA. Sebanyak 6.600 org akan di rumahkan. Pengangguran merajalela. Apa pemerintah punya solusinya ? Janji2 palsu kaya mulyono ternyata #kaburajadulu #selamatkanindonesia #negaradagelan https://t.co/cm3T1Zf7Bc","1894888118861603302","https://pbs.twimg.com/ext_tw_video_thumb/1894888052742594561/pu/img/Jwkbe4aprCveJHQp.jpg","","in","Indiana, USA","3","8","26","https://x.com/blackshark7890/status/1894888118861603302","1735243382023393280","blackshark7890"
"1894633223105462778","Wed Feb 26 23:03:08 +0000 2025","0","@NenkMonica Dia Kabur lebih dulu #KaburAjaDulu","1894885940059156672","","NenkMonica","in","","0","0","0","https://x.com/RossiOci195906/status/1894885940059156672","1814417115132375041","RossiOci195906"
"1894597347231068188","Wed Feb 26 23:02:58 +0000 2025","0","@sociotalker Kek gini ngehina #KaburAjaDulu . Ini lah nasionalisme yg dimaksud si telo","1894885898338381840","","sociotalker","in","","0","0","0","https://x.com/fiberoptic30D/status/1894885898338381840","1818913805537271808","fiberoptic30D"
"1894640285831073980","Wed Feb 26 23:00:37 +0000 2025","0","@tasaralesya Maaf kak sekedar mengingatkan merekalah yang direstui Allah spt Allah mengizinkan israel genocide gaza u disuruh sabar aja ktNya or #KaburAjaDulu","1894885308308824425","","tasaralesya","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/okinedition/status/1894885308308824425","1078418132094541824","okinedition"
"1894884475915640913","Wed Feb 26 22:57:18 +0000 2025","0","Gara-gara Tren KaburAjaDulu Duta Besar Jepang Masaki Yasushi Siap Tampung Tenaga Kerja Indonesia di Jepang #KaburAjaDulu https://t.co/75reAzBvA3","1894884475915640913","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/ApaWe_blabla/status/1894884475915640913","1541582060850008064","ApaWe_blabla"
"1893152325084016933","Wed Feb 26 22:48:00 +0000 2025","0","@Heseeungn @kongjiruo Saatnya apa? #KaburAjaDulu","1894882132826431696","","Heesdeung","in","Up-Next: #LovesAmbition! 🎬","0","1","0","https://x.com/zhaoroosy/status/1894882132826431696","1265555938100105218","zhaoroosy"
"1894778715261096233","Wed Feb 26 22:46:49 +0000 2025","0","@Dandhy_Laksono Ini salah satu sebab munculnya #KaburAjaDulu","1894881836448514533","","Dandhy_Laksono","in","Bali,Bumi,Bimasakti.","0","0","0","https://x.com/onetburton/status/1894881836448514533","226603799","onetburton"
"1894395587564638263","Wed Feb 26 22:45:22 +0000 2025","0","@fiorevver Gak kabur lah. Tapi #KaburAjaDulu gak papa","1894881469170172389","","fiorevver","in","Mahameru Danu","0","1","0","https://x.com/rightueos/status/1894881469170172389","1881529124822654976","rightueos"
"1894875748844085365","Wed Feb 26 22:22:38 +0000 2025","0","udah kosong kali ah negara kita kalau 5 tahun kedepan soalnya semua pada #KaburAjaDulu WKWKW","1894875748844085365","","","in","tks&fwb.","0","0","0","https://x.com/13__twt/status/1894875748844085365","1310117187374387200","13__twt"
"1892805187967856708","Wed Feb 26 22:21:21 +0000 2025","0","@pertamina Pertamina gaakan klarifikasi ??? Tutup aja perusahaan . Ganti milik luar . Buat apa cinta produk dalam negeri kalau ujungnya di bohongi. #KaburAjaDulu","1894875426113364086","","pertamina","in","Bandung, Jawa Barat, Indonesia","0","0","0","https://x.com/mmunirm3/status/1894875426113364086","1721420126","mmunirm3"
"1894874735949029886","Wed Feb 26 22:18:36 +0000 2025","0","Cewek Indonesia mirip botol Yakult #KaburAjaDulu cari cewek LN #IndonesiaPendek #IndonesiaGelap2025 #IndonesiaYakult https://t.co/SQvXkvDRRu","1894874735949029886","https://pbs.twimg.com/media/Gkvyh6dWYAA5mQv.png","","in","Kota Baru, Indonesia","0","0","0","https://x.com/AKAnkRed/status/1894874735949029886","1804742429935079424","AKAnkRed"
"1894866864154779681","Wed Feb 26 21:47:19 +0000 2025","0","skyy :(( #kaburajadulu sana sama gem ","1894866864154779681","","","in","🇮🇩🇹🇭","0","0","0","https://x.com/sayiminas/status/1894866864154779681","1870867850417844224","sayiminas"
"1894862289746252281","Wed Feb 26 21:29:09 +0000 2025","29","Semoga tagar kabur aja dulu bisa menjadi solusi para pencari kerja. #KaburAjaDulu https://t.co/mc4aM3OkxC","1894862289746252281","","","in","","1","8","14","https://x.com/Bambangmulyonoo/status/1894862289746252281","1296312516901916672","Bambangmulyonoo"
"1894859444724605317","Wed Feb 26 21:17:51 +0000 2025","0","Loalah investornya #KaburAjaDulu","1894859444724605317","","","in","","0","0","0","https://x.com/lolixgiggle/status/1894859444724605317","1787384428282716160","lolixgiggle"
"1894309925838623088","Wed Feb 26 21:17:05 +0000 2025","0","@kangmas_adj @Asura0599 Coba kalau lancar yang rame #KaburAjaDulu bakal kakeknya","1894859255574053045","","kangmas_adj","in","","0","0","0","https://x.com/orokdjin37/status/1894859255574053045","1045175854387458048","orokdjin37"
"1894859063399494019","Wed Feb 26 21:16:20 +0000 2025","0","Ternyata jadi orang baik itu capek banget Mo beli Pertamax buat bayar hutang negara ternyata dikorupsi juga Abis tu koruptornya dibebasin lagi #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaBubar2025","1894859063399494019","","","in","Kota Baru, Indonesia","0","0","0","https://x.com/AKAnkRed/status/1894859063399494019","1804742429935079424","AKAnkRed"
"1894845205586825583","Wed Feb 26 20:21:16 +0000 2025","0","baru selesai koas baru buka x udah hadepin tagar #KaburAjaDulu","1894845205586825583","","","in","","0","0","0","https://x.com/karinks12/status/1894845205586825583","1892644510511120384","karinks12"
"1894600847541014771","Wed Feb 26 19:51:59 +0000 2025","0","@tanyarlfes #KaburAjaDulu ke yordania daripada jadi tahanan di negara sendiri kayak seseorang dulu ya ?","1894837839420113370","","tanyarlfes","in","lahan sengketa","0","0","0","https://x.com/bu_yuik/status/1894837839420113370","299653513","bu_yuik"
"1894833451507044556","Wed Feb 26 19:34:41 +0000 2025","0","Semua sektor boss ekonomi-sosial-politik? Tanpa terkecuali semua ancur-ancuran. Pada akhirnya #IndonesiaGelap mengakumulasi semua kemarahan. Nggak salah kalau #KaburAjaDulu jadi ide yg muncul krn pesimis sama persoalan yg seolah nggak ada abisnya ini.","1894833482486161847","","rakaakbrr","in","Jekardah","0","0","1","https://x.com/rakaakbrr/status/1894833482486161847","2927439272","rakaakbrr"
"1894526865077121133","Wed Feb 26 19:34:40 +0000 2025","0","@a_otama Gw curiga bang jangan2 warga mesir jaman dulu pernah pake hashtag #KaburAjaDulu saking enegnya ama firaun ini","1894833479663390861","","a_otama","in","Hong Kong","0","0","0","https://x.com/KangHujatAparat/status/1894833479663390861","1803598541971136513","KangHujatAparat"
"1894832619902378109","Wed Feb 26 19:31:15 +0000 2025","0","ini kalo mau ikutan hesteg #KaburAjaDulu bawa duit gocap boleh gak si?","1894832619902378109","","","in","Pochinki","0","1","0","https://x.com/mickeymoots/status/1894832619902378109","1246143478964170752","mickeymoots"
"1894456018622619687","Wed Feb 26 19:23:45 +0000 2025","0","@irwndfrry pak Luhut pak @prabowo ini adalah salah satu contoh yg membuat #IndonesiaGelap mohon basmi sampai ke akarnya (kalau brani) biar setidaknya warga tidak pengen #KaburAjaDulu","1894830733635789304","","irwndfrry","in","","0","0","0","https://x.com/r3nb0l/status/1894830733635789304","1517463534233260032","r3nb0l"
"1894759519802339770","Wed Feb 26 19:14:49 +0000 2025","0","@CakD3pp #kaburajadulu udah terlanjur basah dipermalukan sekalian lanjut ngonten di LN bareng misbrewww","1894828482322129239","","CakD3pp","in","Kisik","0","0","0","https://x.com/awendehay/status/1894828482322129239","553229610","awendehay"
"1894828031208047011","Wed Feb 26 19:13:01 +0000 2025","0","kalau mau #KaburAjaDulu jangan naek garuda kali yak takut kaya Mas Munir..","1894828031208047011","","","in","","0","0","0","https://x.com/bananatubb/status/1894828031208047011","1708490402473574400","bananatubb"
"1894827567536062925","Wed Feb 26 19:11:10 +0000 2025","7","Bu salsa yang pernah viral new link grup tele⬇️ https://t.co/8SDGS0Cf6r Link grup wa⬇️ https://t.co/h3LZQXSsY9 Buruan gas nonton #KaburAjaDulu #salsaviral #salsaguru #indoviral https://t.co/lRpWOx65a9","1894827567536062925","https://pbs.twimg.com/media/GkvHoLXXsAAC4xx.jpg","","in","","0","0","6","https://x.com/asupanviralllq/status/1894827567536062925","1847909443704672259","asupanviralllq"
"1894826891535962133","Wed Feb 26 19:08:29 +0000 2025","0","mulai darimana yh gwa untuk tahap #KaburAjaDulu","1894826891535962133","","","in","","0","0","0","https://x.com/skywongee/status/1894826891535962133","1413194708617109504","skywongee"
"1894824122976477319","Wed Feb 26 18:57:29 +0000 2025","0","Kalau negara ini hancur mereka yang kaya bisa keluar #kaburajadulu dengan mudahnya.. TAPI LU! DANA PENSIUN KELUARGA LU YG PULUHAN TAHUN HASIL KERINGET ORTU LU BISA JADI DEBU. JADI MIKIR BOCIL² GENZ GEN ALPA. JANGAN CUMA BIKIN RUSUH DI JALAN TAII.. ORANG MAU KERJA","1894824122976477319","","","in","Bekasi, Jawa Barat","0","0","0","https://x.com/RumOnPan/status/1894824122976477319","348337893","RumOnPan"
"1894823730242855300","Wed Feb 26 18:55:56 +0000 2025","1","Berjalan Mundur Latihan Sederhana dengan Dampak Besar. Kalo untuk manusia mungkin bagus tapi kalo Negara yang berjalan mundur #KaburAjaDulu https://t.co/b0INqc2W2G","1894823730242855300","","","in","Indonesia","0","0","0","https://x.com/sakitotak3/status/1894823730242855300","1028891478284615682","sakitotak3"
"1894665991009047016","Wed Feb 26 18:51:06 +0000 2025","0","@acbsurd Kerja nabung biar bisa #KaburAjaDulu","1894822516860006439","","acbsurd","in","Kota Yogyakarta, Yogyakarta","0","0","0","https://x.com/ignatius2205/status/1894822516860006439","1145818756804796417","ignatius2205"
"1894822092253639013","Wed Feb 26 18:49:25 +0000 2025","0","Semakin kuat niat buat #KaburAjaDulu","1894822092253639013","","","in","Orlando, FL","0","0","0","https://x.com/nowhereboi_/status/1894822092253639013","347086814","nowhereboi_"
"1894819586320843076","Wed Feb 26 18:39:28 +0000 2025","0","Buset kena ultimatum! Mana pake emot api Orng lain pada #kaburajadulu tp ini aku disuruh balik https://t.co/8jr8H4gHXY","1894819586320843076","https://pbs.twimg.com/media/GkvAXbyaoAMR1bx.jpg","","in","Tokyo-to, Japan","0","2","0","https://x.com/nenengdisini/status/1894819586320843076","1279921807147954176","nenengdisini"
"1894815670854185323","Wed Feb 26 18:32:39 +0000 2025","0","13. Sawit = hutan lindung 14. PHK besar-besaran 15. #KaburAjaDulu","1894817872662483121","","janekklesia","in","","0","1","0","https://x.com/janekklesia/status/1894817872662483121","1023016789918212096","janekklesia"
"1894816740682670478","Wed Feb 26 18:28:09 +0000 2025","0","Gak suka jadi warga Indonesia aing gak suka berisik tapi kalo gak gitu susah dapat keadilan #KaburAjaDulu","1894816740682670478","","","in","Indonesia","0","0","0","https://x.com/LAdiligentZY/status/1894816740682670478","1784180431048658944","LAdiligentZY"
"1894603393282576522","Wed Feb 26 18:21:14 +0000 2025","0","@alongaiel Jgn Om... Pamali... Dulu sblm Jendral2 diculik RRI dilumpuhkan biar rakyat gak berkutik... Lebih baik #KaburAjaDulu ...","1894814999958389063","","alongaiel","in","","0","0","0","https://x.com/TriadeAmarullo2/status/1894814999958389063","1603794271559376897","TriadeAmarullo2"
"1894813793802428868","Wed Feb 26 18:16:27 +0000 2025","0","hoshi cepet kesini pls cepet nikahin aku #KaburAjaDulu","1894813793802428868","","","in","","0","0","0","https://x.com/siriusoonie/status/1894813793802428868","1879530986981220352","siriusoonie"
"1894812624048853469","Wed Feb 26 18:11:48 +0000 2025","0","Dah dibilang tinggal tunggu alam semesta gerak abis dah. #IndonesiaGelap Pagar laut Bbm oplosan @erickthohir bumn gmn gak rugi trs laporannya lah wong digerogotin dr dalem. @prabowo saya tunggu hukum sita harta koruptor. GenZ pada #KaburAjaDulu gih","1894812624048853469","","","in","Indonesia","1","0","0","https://x.com/namari_hikari/status/1894812624048853469","103523841","namari_hikari"
"1894812557401301130","Wed Feb 26 18:11:32 +0000 2025","0","we are with sukatani - idealis pemikiran para petinggi sudah diluar akal sehat alias mati utek ee #pemerintahanbobrok #KaburAjaDulu #KamiBersamaSukatani #IndonesiaGelap #BayarPolisi https://t.co/e8ADP0CD0O","1894812557401301130","https://pbs.twimg.com/ext_tw_video_thumb/1894812470100860928/pu/img/6Bxrp8hOXuLLZKEB.jpg","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/CallMeJack_01/status/1894812557401301130","1334411102940086272","CallMeJack_01"
"1894811293460377934","Wed Feb 26 18:06:30 +0000 2025","0","Jalani hidup bersama GOTO88 yukk!!! LINK : https://t.co/boROu23mTH #Pepaya #KaburAjaDulu #kaburduluaja #kaburgasngeng #Alya #AKUMAUDONG #viralindonesia https://t.co/RmcfalUg2z","1894811293460377934","https://pbs.twimg.com/media/Gku40hUbkAA2AEQ.jpg","","in","","0","0","0","https://x.com/goto88_/status/1894811293460377934","1867737730035462144","goto88_"
"1894808362216497416","Wed Feb 26 18:01:53 +0000 2025","0","Dan lu semua deserves #IndonesiaGelap simply karena lu itu ignorance sama perkara2 kecil. Jadi jangan sedih2an lagi atau malah #KaburAjaDulu. Mening introspeksi kalian itu dlu atau saat ini pernah nyepelein perkara kecil apa? Koq bisa jadi #IndonesiaGelap?","1894810130195288090","","R_Blackblade","in","","0","1","0","https://x.com/R_Blackblade/status/1894810130195288090","1887932877469548544","R_Blackblade"
"1894316474933678335","Wed Feb 26 17:47:25 +0000 2025","0","@tanyarlfes Makin yakin sama pilihan #KaburAjaDulu","1894806488713220305","","tanyarlfes","in","","0","0","0","https://x.com/KyraaCya/status/1894806488713220305","1894701057701564416","KyraaCya"
"1894804876724445251","Wed Feb 26 17:41:01 +0000 2025","0","Di Jerman Kerjaan yg paling byk peluangnya adalah mengurus anak berkebutuhan khusus entah secara fisik atau secara mental dengan GAJI yg bener2 masuk akal. Salut sama Jerman untung udah #KaburAjaDulu Temen2 yg lain ayo kita kabur aja dri negara sialan ini udh ga terselamatkan","1894804876724445251","","","in","Germany","0","1","0","https://x.com/rapunsezl/status/1894804876724445251","1223558048733511680","rapunsezl"
"1894803112483004478","Wed Feb 26 17:37:27 +0000 2025","0","#Asean #Smog #trending #southeastAsia #BakarSampah #KaburAjaDulu #IndonesiaGelap🇮🇩 #AirPollution @infoBMKG @dinaslhdki @DKIJakarta Jkt gelap krn asap bakar sampah polusi udara beracun yg mematikan 🇮🇩 https://t.co/zDIR1zEFjg","1894803981228183617","https://pbs.twimg.com/media/GkuyLY4XMAA7dzU.jpg","jakarta7268","in","","0","0","0","https://x.com/jakarta7268/status/1894803981228183617","1881092445049634816","jakarta7268"
"1894803292850659768","Wed Feb 26 17:34:43 +0000 2025","0","akan kukejar cita2 tinggal di swiss dan menjadi petani yogurt itu #KaburAjaDulu https://t.co/wfXNBRncbu","1894803292850659768","https://pbs.twimg.com/media/GkuxjCYWAAA8aDZ.jpg","","in","","0","0","0","https://x.com/raaaaajy29/status/1894803292850659768","1139633517669732353","raaaaajy29"
"1894646346684272898","Wed Feb 26 17:22:35 +0000 2025","0","@andinadwifatma Jumat ya? Atau mingdep? Saya masih di Taipei kak lagi coba2 #KaburAjaDulu","1894800238122254388","","andinadwifatma","in","Indonesia","0","1","0","https://x.com/oomdamar/status/1894800238122254388","1668975121296662528","oomdamar"
"1894797908647821530","Wed Feb 26 17:13:19 +0000 2025","0","kalian kalo #KaburAjaDulu pengen ke negara komunis mana emang? wkkw","1894797908647821530","","","in","","0","0","0","https://x.com/kubutimur/status/1894797908647821530","4222152759","kubutimur"
"1894797576312103103","Wed Feb 26 17:12:00 +0000 2025","0","gas mending #kaburajadulu soalnya banyak bangsat di negeri ini","1894797576312103103","","","in","","0","0","0","https://x.com/eylcncrgurls/status/1894797576312103103","1720382701017186304","eylcncrgurls"
"1894797069975724429","Wed Feb 26 17:09:59 +0000 2025","0"," Indonesia Gelap #kaburajadulu ","1894797069975724429","","","in","","0","0","0","https://x.com/akuubisa/status/1894797069975724429","262034889","akuubisa"
"1894791779649716324","Wed Feb 26 17:05:50 +0000 2025","0","@cikikommo @kastrophiIe Yuk mending #KaburAjaDulu kak Adnan https://t.co/ztgGE572J7","1894796022595153950","https://pbs.twimg.com/ext_tw_video_thumb/1894001053173227520/pu/img/getnjcDKyxxLPM4M.jpg","cikikommo","in","Anfield","0","1","0","https://x.com/milkcores/status/1894796022595153950","916661143124324353","milkcores"
"1894793921831842285","Wed Feb 26 16:57:42 +0000 2025","0","Sekalian #KaburAjaDulu","1894793976747839741","","wonuuminn","in","she/22♡homophobic minor dnf!!","0","0","0","https://x.com/wonuuminn/status/1894793976747839741","855328078569947136","wonuuminn"
"1894792576974364854","Wed Feb 26 16:52:08 +0000 2025","0","Jika tak kau izinkan aku #KaburAjaDulu jalur pendidikan pekerjaan atau pernikahan minimal jalur fansite gapapa lah ","1894792576974364854","","","in","","0","0","0","https://x.com/2103moon/status/1894792576974364854","1022766103125082112","2103moon"
"1894791900751897082","Wed Feb 26 16:49:27 +0000 2025","0","Kata gua mah #KaburAjaDulu.","1894791900751897082","","","in","Indonesia","0","0","0","https://x.com/kukus_12911/status/1894791900751897082","139789687","kukus_12911"
"1894602106700538069","Wed Feb 26 16:47:03 +0000 2025","0","@tanyarlfes Wakanda Bubar ⌛ #AdiliJokowi #IndonesiaGelap #KaburAjaDulu https://t.co/ITvchZFy0m","1894791299104198787","https://pbs.twimg.com/ext_tw_video_thumb/1894791248809967616/pu/img/nyQpDn_9NaOVKG8F.jpg","tanyarlfes","in","","0","0","0","https://x.com/LoneSurvivor_69/status/1894791299104198787","1746757021863714816","LoneSurvivor_69"
"1894790767643935212","Wed Feb 26 16:44:57 +0000 2025","0","#KaburAjaDulu jalur jadi fansite","1894790767643935212","","","in","","0","0","0","https://x.com/renjdezvous/status/1894790767643935212","1216208493788590086","renjdezvous"
"1894788763307618631","Wed Feb 26 16:36:59 +0000 2025","0","Abis baca orng yg spill D-word gw merasa udh gaada harapan. Rakyat beneran udh gak dihargain coy. Kelas atas jahanam emng. Terpaku ke keuntungan mulu makanya empatinya ilang. Daripada membusuk disini mari kita agendakan #KaburAjaDulu entah lewat jalur (legal) apapun itu.","1894788763307618631","","","in","","0","0","0","https://x.com/slien_it/status/1894788763307618631","1212147206829903872","slien_it"
"1894786151124492643","Wed Feb 26 16:26:36 +0000 2025","0","apapun salahnya anies. ini korupsi di rezim siapa salah anies pak anies mending ikutan #KaburAjaDulu","1894786151124492643","","","in","","0","0","0","https://x.com/august_usus/status/1894786151124492643","1307081168173625344","august_usus"
"1894785494476886115","Wed Feb 26 16:23:59 +0000 2025","0","#kaburajadulu menjadi fansitenim ","1894785494476886115","","","in","she/her","0","0","0","https://x.com/loverofyonk/status/1894785494476886115","177388798","loverofyonk"
"1894763667503325263","Wed Feb 26 16:22:41 +0000 2025","0","@suarmentari Carmen dan mentari sama sama #kaburajadulu","1894785164263440657","","suarmentari","in","RENNING shipper & hard stan","0","0","0","https://x.com/ningkingie/status/1894785164263440657","915599212028452864","ningkingie"
"1894784584149286951","Wed Feb 26 16:20:22 +0000 2025","0","Harus begitu bray.. #LawanAjaDulu itu mental para pejuang² indonesia utk meraih kemerdekaan di negri ini. Menang atau kalah urusan nanti! #KaburAjaDulu itu orang pengecut yg bermental pecundang.","1894784584149286951","","","in","","0","0","0","https://x.com/FarmersEquator/status/1894784584149286951","1150614322839609344","FarmersEquator"
"1894783596982075764","Wed Feb 26 16:16:27 +0000 2025","0","ANJIM BELI INACT AK SEKALIAN DONK biar bisa #KaburAjaDulu","1894783596982075764","","","in","⋆˚꩜｡ OPEN — DM or Tele:","0","0","0","https://x.com/albatnross/status/1894783596982075764","847080402","albatnross"
"1894783141958607331","Wed Feb 26 16:14:39 +0000 2025","2","Setuju Banget sama Bu samidi apalagi setiap bulan gaji harus dipotong hampir 40%. dibawah ini saya jelasin kenapa saya sangat setuju dengan bu samidi!! #KaburAjaDulu #KaburSajaDulu #kaburduluaja https://t.co/AGLpqcfcry","1894783141958607331","https://pbs.twimg.com/amplify_video_thumb/1894781884275572736/img/8bVDx2Tu_hLtWhaD.jpg","","in","Berlin, Germany","0","1","0","https://x.com/mimosirusa14/status/1894783141958607331","930731001399136256","mimosirusa14"
"1894653735596691860","Wed Feb 26 16:14:24 +0000 2025","0","@tyramisschu AK DAH KAGKTAWW MUK KOMENG APAH NTUHH EJENSI MICHYEOSO SANGAT pantes pada #KaburAjaDulu","1894783081137221686","","tyramisschu","in","make sure kamu bukan minor yah","0","0","0","https://x.com/nyanyianlaut/status/1894783081137221686","1285632367877472257","nyanyianlaut"
"1894600847541014771","Wed Feb 26 16:10:51 +0000 2025","0","@tanyarlfes Ga sekalian #KaburAjaDulu pas tuh di Yordania","1894782185540137081","","tanyarlfes","in","Surabaya","0","0","0","https://x.com/ardianfrmnsyah/status/1894782185540137081","381932764","ardianfrmnsyah"
"1894780586356818036","Wed Feb 26 16:04:29 +0000 2025","0","trial #KaburAjaDulu buat tahun ini semoga nanti bisa permanen.","1894780586356818036","","","in","EN(F/T)P","0","0","0","https://x.com/orlldinary/status/1894780586356818036","1324997750119788545","orlldinary"
"1894779899497603551","Wed Feb 26 16:01:46 +0000 2025","0","bunda gw banyak share video reels about #kaburajadulu like girll calm down anak lu emang pgn pindah negara bgt ini ","1894779899497603551","","","in","she 20","0","0","0","https://x.com/hamiltonedd/status/1894779899497603551","1009886827610685440","hamiltonedd"
"1894630880213438668","Wed Feb 26 16:00:09 +0000 2025","1","@A1ki4_ku5_21 Kita kan selalu ber 3 #KaburAjaDulu pun hrs ber 3 ","1894779494776627329","","A1ki4_ku5_21","in","Kampoeng rempong","0","0","0","https://x.com/vitalongC_1/status/1894779494776627329","1555379167218192386","vitalongC_1"
"1894779408424292834","Wed Feb 26 15:59:48 +0000 2025","0","Ngga sih kalo aku mah. Efisiensi anggaran = #KaburAjaDulu Danantara = #PindahBankDulu Pertamina = #GantiBBMDulu","1894779408424292834","","","in","","0","0","0","https://x.com/_AMI_28/status/1894779408424292834","1491216278190985216","_AMI_28"
"1894778572700823590","Wed Feb 26 15:56:29 +0000 2025","0","Ini negara emang gak jelas Apa-apa saling bantah apa apa saling bantah kalo ada masalah . Sudah mulai yakin untuk #KaburAjaDulu","1894778572700823590","","","in","Batavia, NY","0","0","0","https://x.com/Raka_HI12/status/1894778572700823590","450438170","Raka_HI12"
"1894777761174319411","Wed Feb 26 15:53:16 +0000 2025","0","Emang bener2 hastag #KaburAjaDulu tuh harusnya dilakukan. Melihat negara sendiri kyk gini. Boleh lah mau ngomong BANGSAT! Semoga hidup mereka gak tenang dunia dan akhirat!","1894777761174319411","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/AdiRsby/status/1894777761174319411","101949769","AdiRsby"
"1894763161318015252","Wed Feb 26 15:53:07 +0000 2025","0","@niabact @naawii23 Ayo pak kaji nawi jalan kaki - mekkah sebagai bagian dari #kaburajadulu","1894777725036249377","","niabact","in","Semarang, Jawa Tengah","0","0","0","https://x.com/Hamdie19/status/1894777725036249377","354700451","Hamdie19"
"1894777489467359706","Wed Feb 26 15:52:11 +0000 2025","1","Pakar Dorong Pemerintah Tanggapi #KaburAjaDulu dengan Kebijakan Pendidikan dan Pekerjaan yang Jelas https://t.co/mZxC1LJIz5","1894777489467359706","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/e100ss/status/1894777489467359706","848614550","e100ss"
